Lateral-100201018.0.csv
--Soil Properties--
"top layer: [0.0, 3.0, 6.0, 11.0] m"
"bottom layer: [3.0, 6.0, 11.0, 18.0] m"
"unit weight: [11.0, 11.0, 11.0, 11.0] kN/m3"
"strength: [25.0, 25.0, 25.0, 25.0] kPa"
--Pile Properties--
diameter: 0.5 m
modulus: 20000000.0 kN/m2
--Analysis--
maximum load: 100 kN
stage number: 20
lateral load (kN) vs lateral deflection (mm)
5.0,0.019209908329202097
10.0,0.07860969307851523
15.0,0.18104225633873244
20.0,0.329625105391455
25.0,0.5277843294414833
30.0,0.7792937490732126
35.0,1.0883201810960526
40.0,1.4594759630361438
45.0,1.897880132961537
50.0,2.4092299756130493
55.0,2.999885043613157
60.0,3.6769662674453336
65.0,4.448473413041846
70.0,5.323424975810632
75.0,6.312025675558961
80.0,7.425868121552606
85.0,8.678177066737614
90.0,10.08410712729566
95.0,11.661108138213196
100.0,13.429376776666066
lateral deflection (m)
0,1.8,3.6,5.4,7.2,9.0,10.8,12.6,14.4,16.2,18.0
1.92099083292021e-05,1.0031947361950699e-05,2.472222780379412e-06,2.4269366065170577e-07,-8.283612126098908e-11,-2.1787282981448893e-08,-1.6486442607218122e-08,-5.214605618430161e-09,-6.949427132614267e-10,9.938418103760128e-12,6.45394546976828e-10
7.860969307851523e-05,4.078947074336957e-05,9.968844564309755e-06,9.732135468909839e-07,-3.31359805560202e-10,-8.72145604725689e-08,-6.598883196032672e-08,-2.0866079235773657e-08,-2.7801430820085463e-09,3.9754309121661826e-11,2.5819113286538626e-09
0.00018104225633873243,9.331501339085606e-05,2.2612728198060607e-05,2.195245657563898e-06,-7.455940336722016e-10,-1.963801965063053e-07,-1.4857188697238803e-07,-4.69659186477393e-08,-6.256160459552267e-09,8.944862811394963e-11,5.8100509271562635e-09
0.000329625105391455,0.00016872212025355988,4.053077530725945e-05,3.912513220328359e-06,-1.3255617863712116e-09,-3.493828509530495e-07,-2.643004958192228e-07,-8.352563854502831e-08,-1.1123553351849617e-08,1.5902233013990444e-10,1.033031319374872e-08
0.0005277843294414833,0.00026820160516637006,6.385409362846914e-05,6.128777162851974e-06,-2.071286044432358e-09,-5.463214806336029e-07,-4.132397164930182e-07,-1.3055677054427667e-07,-1.7382881349900022e-08,2.484763702597951e-10,1.6143198915531828e-08
0.0007792937490732126,0.00039302837127760845,9.271817272699275e-05,8.847836591175906e-06,-2.9827897886287578e-09,-7.872953404373188e-07,-5.954547773582212e-07,-1.8807086321932295e-07,-2.5034704145176124e-08,3.578117035331961e-10,2.3249208966220414e-08
0.0010883201810960525,0.0005445689668961307,0.00012726306859906406,1.2073529275704562e-05,-4.060096425096249e-09,-1.072403984445148e-06,-8.11011077709781e-07,-2.560794821322755e-07,-3.407958172922763e-08,4.870292850205501e-10,3.164884447834913e-08
0.001459475963036144,0.0007242899709645317,0.00016763359768569777,1.5809732143531803e-05,-5.303228384207485e-09,-1.401747267057973e-06,-1.0599741883332393e-06,-3.3459420986475177e-07,-4.4518074393943826e-08,6.361300697813556e-10,4.134260684341675e-08
0.001897880132961537,0.0009337673164149594,0.00021397954086298403,2.0060361780018603e-05,-6.712208908232812e-09,-1.7754253441295298e-06,-1.3424098520672961e-06,-4.236266460492448e-07,-5.6350742731697517e-08,8.051150128762484e-10,5.23309977120534e-08
0.0024092299756130493,0.0011746966761096754,0.00026645585801251317,2.482937493669857e-05,-8.287061014114436e-09,-2.1935386741055273e-06,-1.658383984368285e-06,-5.23188407400583e-07,-6.957814763557228e-08,9.939850693638917e-10,6.461451899424187e-08
0.002999885043613157,0.001448905055396677,0.00032522291381770717,3.012076904760597e-05,-1.0027807723037887e-08,-2.6561880191663076e-06,-2.0079626738773983e-06,-6.332911277471515e-07,-8.42008502995937e-08,1.202741194304615e-09,7.819367285939324e-08
0.0036769662674453335,0.0017583637580465934,0.00039044671547729245,3.593858275348271e-05,-1.1934472060476529e-08,-3.1634744463765342e-06,-2.391212182989777e-06,-7.539464580627491e-07,-1.002194122188651e-07,1.4313843427578232e-09,9.30689617366016e-08
0.004448473413041846,0.002105202919223355,0.0004622991630762283,4.228689643411676e-05,-1.4007077056146724e-08,-3.7154993288384474e-06,-2.808198948425644e-06,-8.851660664979159e-07,-1.1763439518983625e-07,1.679915469786156e-09,1.0924088831473621e-07
0.005323424975810631,0.002491727830981691,0.0005409583134074115,4.916983274894801e-05,-1.6245645744025318e-08,-4.312364346851705e-06,-3.258989581804047e-06,-1.0269616384116625e-06,-1.3644636131043076e-07,1.9483355304461445e-09,1.26709955542717e-07
0.006312025675558961,0.0029204373236485096,0.0006266086580948374,5.659155718610349e-05,-1.8650201162365072e-08,-4.954171489077095e-06,-3.743650870219164e-06,-1.1793448764032735e-06,-1.566558729803649e-07,2.2366454797986033e-09,1.4547666662952373e-07
0.007425868121552606,0.0033940445116128213,0.0007194414169309365,6.455627862000788e-05,-2.1220766353668492e-08,-5.641023053707275e-06,-4.262249776817756e-06,-1.3423275003440606e-06,-1.7826349290119128e-07,2.5448462729044798e-09,1.655415250445629e-07
0.008678177066737614,0.0039155002661221405,0.0008196548474085375,7.306824987772937e-05,-2.3957364364719914e-08,-6.373021649640951e-06,-4.8148534413802045e-06,-1.515921247409291e-06,-2.012697840766599e-07,2.872938864822784e-09,1.8690503451759336e-07
0.01008410712729566,0.004488019842657798,0.0009274545714976242,8.213176831422008e-05,-2.6860018246555157e-08,-7.150270197663764e-06,-5.401529180903012e-06,-1.7001378721100505e-06,-2.2567530981281993e-07,3.220924478321362e-09,2.0956769903913544e-07
0.011661108138213196,0.00511511316883365,0.001043053920803773,9.175117639661525e-05,-2.992875105448113e-08,-7.972871931634198e-06,-6.022344490183719e-06,-1.8949891463252832e-06,-2.5148063371820537e-07,3.5888035976868702e-09,2.3353002286052137e-07
0.013429376776666066,0.0058006193936754125,0.0011666743013196063,0.00010193086229775365,-3.316358584808295e-08,-8.840930399674306e-06,-6.677367042409042e-06,-2.1004868593340308e-06,-2.78686319704221e-07,3.9765773920948375e-09,2.587925104940124e-07
moment (kN.m)
0,1.8,3.6,5.4,7.2,9.0,10.8,12.6,14.4,16.2,18.0
-8.88971183317968,-1.4292845265597398,1.870627754036086,2.135556397868859,1.3518851569256347,0.5876104406780899,0.13779382046386313,-0.038467011059950776,-0.06085741745259679,-0.02706940520833158,0.0
-17.77942366635936,-2.8585690531194796,3.741255508072172,4.271112795737718,2.7037703138512694,1.1752208813561797,0.27558764092772625,-0.07693402211990155,-0.12171483490519358,-0.05413881041666316,0.0
-26.669135499539045,-4.28785357967922,5.611883262108255,6.406669193606581,4.055655470776906,1.76283132203427,0.4133814613915898,-0.11540103317985227,-0.18257225235779034,-0.08120821562499478,0.0
-35.55884733271872,-5.717138106238959,7.482511016144344,8.542225591475436,5.407540627702539,2.3504417627123595,0.5511752818554525,-0.1538680442398031,-0.24342966981038716,-0.10827762083332632,0.0
-44.44855916589841,-7.146422632798689,9.353138770180426,10.677781989344298,6.7594257846281725,2.938052203390449,0.6889691023193155,-0.1923350552997539,-0.30428708726298376,-0.13534702604165783,0.0
-53.33827099907809,-8.57570715935844,11.22376652421651,12.813338387213163,8.111310941553812,3.52566264406854,0.8267629227831796,-0.23080206635970454,-0.3651445047155807,-0.16241643124998956,0.0
-62.227982832257766,-10.004991685918167,13.094394278252597,14.948894785082013,9.463196098479443,4.11327308474663,0.9645567432470434,-0.26926907741965495,-0.4260019221681774,-0.18948583645832087,0.0
-71.11769466543744,-11.434276212477918,14.965022032288688,17.084451182950872,10.815081255405078,4.700883525424719,1.102350563710905,-0.3077360884796062,-0.4868593396207743,-0.21655524166665263,0.0
-80.00740649861716,-12.863560739037645,16.835649786324776,19.220007580819733,12.166966412330716,5.28849396610281,1.2401443841747688,-0.3462030995395565,-0.5477167570733711,-0.24362464687498425,0.0
-88.89711833179682,-14.292845265597379,18.70627754036085,21.355563978688597,13.518851569256345,5.876104406780898,1.377938204638631,-0.3846701105995078,-0.6085741745259675,-0.27069405208331565,0.0
-97.78683016497645,-15.722129792157139,20.576905294396923,23.491120376557454,14.870736726181981,6.46371484745899,1.515732025102498,-0.42313712165945805,-0.6694315919785644,-0.29776345729164727,0.0
-106.67654199815618,-17.15141431871688,22.44753304843302,25.626676774426326,16.222621883107625,7.05132528813708,1.6535258455663593,-0.4616041327194091,-0.7302890094311614,-0.3248328624999791,0.0
-115.56625383133587,-18.58069884527659,24.318160802469123,27.762233172295176,17.574507040033247,7.638935728815165,1.7913196660302193,-0.5000711437793609,-0.7911464268837585,-0.3519022677083104,0.0
-124.45596566451553,-20.009983371836334,26.188788556505195,29.897789570164026,18.926392196958886,8.22654616949326,1.9291134864940869,-0.5385381548393099,-0.8520038443363548,-0.37897167291664174,0.0
-133.3456774976952,-21.43926789839606,28.05941631054125,32.0333459680329,20.278277353884523,8.814156610171349,2.066907306957948,-0.5770051658992612,-0.9128612617889516,-0.40604107812497364,0.0
