Lateral-10010515.0.csv
--Soil Properties--
"top layer: [0.0, 3.0, 6.0, 11.0] m"
"bottom layer: [3.0, 6.0, 11.0, 15.0] m"
"unit weight: [10.0, 10.0, 10.0, 10.0] kN/m3"
"strength: [25.0, 25.0, 25.0, 25.0] kPa"
--Pile Properties--
diameter: 0.5 m
modulus: 20000000.0 kN/m2
--Analysis--
maximum load: 100 kN
stage number: 10
lateral load (kN) vs lateral deflection (mm)
10.0,0.11094137411084502
20.0,0.46957530405083037
30.0,1.1217886915838151
40.0,2.1255489642464878
50.0,3.5551596765360722
60.0,5.507451402302215
70.0,8.111018907126887
80.0,11.540409601157434
90.0,16.038663317625645
100.0,21.954562056779157
lateral deflection (m)
0,3.0,6.0,9.0,12.0,15.0
0.00011094137411084503,1.7295067072221844e-05,2.6262498760258103e-07,-6.868456361360206e-08,-2.9266326493015564e-08,-6.243182140907527e-10
0.0004695753040508304,7.068972013347356e-05,1.053245801815114e-06,-2.7510480238677904e-07,-1.17167186864814e-07,-2.4975898132615095e-09
0.001121788691583815,0.00016259964985470136,2.3760136020084235e-06,-6.198127418281184e-07,-2.6385580179926473e-07,-5.62029104790144e-09
0.002125548964246488,0.00029566099996196983,4.235123177700296e-06,-1.1033633613147205e-06,-4.694859262966487e-07,-9.992897484504979e-09
0.0035551596765360724,0.0004727561022268444,6.634813523266068e-06,-1.7263146138763708e-06,-7.342118520047188e-07,-1.5615885565247633e-08
0.005507451402302215,0.0006970429027029137,9.579368421740985e-06,-2.489227446138396e-06,-1.0581884095622042e-06,-2.248973181337458e-08
0.008111018907126887,0.0009719887120246976,1.3073117038348697e-05,-3.3926658184256366e-06,-1.4415709709543347e-06,-3.061491299426751e-08
0.011540409601157434,0.0013014090396798632,1.7120434521969552e-05,-4.437196725028009e-06,-1.8845154518808892e-06,-3.999190611567598e-08
0.016038663317625646,0.0016895124287310112,2.1725742618551084e-05,-5.623390214629767e-06,-2.3871783141365155e-06,-5.062118842777413e-08
0.021954562056779158,0.002140952401253374,2.68935102924375e-05,-6.95181941090358e-06,-2.9497165680039085e-06,-6.250323742341286e-08
moment (kN.m)
0,3.0,6.0,9.0,12.0,15.0
-16.47808421086366,3.4038323849647556,3.79696593743004,1.1602278225315028,0.07395491301635822,0.0
-32.95616842172732,6.807664769929511,7.59393187486008,2.3204556450630056,0.14790982603271643,0.0
-49.43425263259097,10.21149715489427,11.390897812290122,3.4806834675945084,0.2218647390490744,0.0
-65.91233684345464,13.615329539859022,15.18786374972016,4.640911290126011,0.29581965206543287,0.0
-82.3904210543183,17.019161924823777,18.984829687150206,5.801139112657517,0.3697745650817913,0.0
-98.86850526518194,20.42299430978854,22.781795624580244,6.961366935189017,0.4437294780981488,0.0
-115.34658947604562,23.826826694753304,26.578761562010286,8.121594757720523,0.5176843911145077,0.0
-131.82467368690928,27.230659079718045,30.37572749944032,9.281822580252022,0.5916393041308657,0.0
-148.30275789777295,30.6344914646828,34.17269343687036,10.44205040278353,0.6655942171472248,0.0
-164.7808421086366,34.038323849647554,37.96965937430041,11.602278225315034,0.7395491301635826,0.0
shear (kN)
0,3.0,6.0,9.0,12.0,15.0
9.999999999999998,3.3791750247156167,-0.3739340937388754,-0.6205018374022804,-0.19337130375525047,-0.0
19.999999999999996,6.758350049431233,-0.7478681874777507,-1.2410036748045608,-0.38674260751050094,-0.0
29.999999999999996,10.137525074146847,-1.1218022812166266,-1.8615055122068411,-0.5801139112657514,-0.0
39.99999999999999,13.516700098862467,-1.4957363749555015,-2.4820073496091215,-0.7734852150210019,-0.0
50.0,16.895875123578083,-1.8696704686943766,-3.1025091870114028,-0.9668565187762527,-0.0
59.99999999999999,20.275050148293694,-2.2436045624332532,-3.7230110244136823,-1.1602278225315028,-0.0
69.99999999999999,23.65422517300932,-2.61753865617213,-4.343512861815963,-1.3535991262867537,-0.0
79.99999999999999,27.033400197724934,-2.991472749911003,-4.964014699218243,-1.5469704300420037,-0.0
89.99999999999997,30.412575222440545,-3.3654068436498785,-5.584516536620523,-1.7403417337972547,-0.0
100.0,33.791750247156166,-3.739340937388753,-6.2050183740228055,-1.9337130375525053,-0.0
soil pressure (kN/m)
0,3.0,6.0,9.0,12.0,15.0
2.248462978704795,2.165420338151459,0.3366524074848692,-0.17227391170926587,-0.11247977738875409,-0.01643442511474627
4.49692595740959,4.330840676302918,0.6733048149697384,-0.34454782341853174,-0.22495955477750817,-0.03286885022949254
6.745388936114392,6.496261014454377,1.0099572224546074,-0.5168217351277977,-0.3374393321662622,-0.04930327534423875
8.99385191481918,8.661681352605836,1.3466096299394767,-0.6890956468370635,-0.44991910955501635,-0.06573770045898508
11.24231489352398,10.827101690757297,1.6832620374243468,-0.8613695585463295,-0.5623988869437704,-0.0821721255737314
13.490777872228785,12.992522028908754,2.019914444909215,-1.0336434702555954,-0.6748786643325244,-0.0986065506884775
15.739240850933573,15.15794236706022,2.356566852394083,-1.205917381964861,-0.7873584417212786,-0.11504097580322394
17.98770382963836,17.32336270521167,2.6932192598789535,-1.378191293674127,-0.8998382191100327,-0.13147540091797016
20.236166808343167,19.488783043363128,3.029871667363822,-1.5504652053833925,-1.0123179964987863,-0.1479098260327166
22.48462978704796,21.654203381514595,3.3665240748486935,-1.722739117092659,-1.1247977738875408,-0.1643442511474628
